[2025-10-04 12:31:23] [INFO    ] discord.client: logging in using static token
[2025-10-04 12:32:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 24, 'op': 0, 'd': {'user_id': '494631739793342465', 'timestamp': 1759591972, 'member': {'user': {'username': 'panghys', 'public_flags': 0, 'primary_guild': None, 'id': '494631739793342465', 'global_name': 'panghys', 'display_name_styles': None, 'display_name': 'panghys', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ae18d5a7c6692dadb77671278e296b44'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-08T11:31:42.225000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1422177582140493956', 'guild_id': '1414573912020484200'}}
[2025-10-04 12:32:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:32:52] [DEBUG   ] discord.client: Dispatching event typing
[2025-10-04 12:32:52] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-10-04 12:32:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 25, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-04T15:32:54.267000+00:00', 'pinned': False, 'nonce': '1424056696392646656', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-08T11:31:42.225000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1424056697034379335', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!h chupala', 'components': [], 'channel_type': 0, 'channel_id': '1422177582140493956', 'author': {'username': 'panghys', 'public_flags': 0, 'primary_guild': None, 'id': '494631739793342465', 'global_name': 'panghys', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ae18d5a7c6692dadb77671278e296b44'}, 'attachments': [], 'guild_id': '1414573912020484200'}}
[2025-10-04 12:32:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:32:54] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:32:54] [DEBUG   ] discord.client: Dispatching event command
[2025-10-04 12:32:54] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-10-04 12:32:54] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 1, 'delay': 0, 'ssrc': 84662}}.
[2025-10-04 12:32:55] [DEBUG   ] discord.player: Preparing to terminate ffmpeg process 26329.
[2025-10-04 12:32:55] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 84662}}.
[2025-10-04 12:32:55] [INFO    ] discord.player: ffmpeg process 26329 successfully terminated with return code of 0.
[2025-10-04 12:32:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759591977555.
[2025-10-04 12:32:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759591977555}.
[2025-10-04 12:32:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759591977555}
[2025-10-04 12:33:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759591982556.
[2025-10-04 12:33:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759591982556}.
[2025-10-04 12:33:02] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759591982556}
[2025-10-04 12:33:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759591987557.
[2025-10-04 12:33:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759591987557}.
[2025-10-04 12:33:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759591987557}
[2025-10-04 12:33:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759591992558.
[2025-10-04 12:33:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759591992558}.
[2025-10-04 12:33:12] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759591992558}
[2025-10-04 12:33:17] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759591997559.
[2025-10-04 12:33:17] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759591997559}.
[2025-10-04 12:33:17] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759591997559}
[2025-10-04 12:33:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592002560.
[2025-10-04 12:33:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592002560}.
[2025-10-04 12:33:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592002560}
[2025-10-04 12:33:27] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592007561.
[2025-10-04 12:33:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592007561}.
[2025-10-04 12:33:27] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592007561}
[2025-10-04 12:33:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 25.
[2025-10-04 12:33:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-04 12:33:32] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592012562.
[2025-10-04 12:33:32] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592012562}.
[2025-10-04 12:33:32] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592012562}
[2025-10-04 12:33:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 26, 'op': 0, 'd': {'user_id': '494631739793342465', 'timestamp': 1759592014, 'member': {'user': {'username': 'panghys', 'public_flags': 0, 'primary_guild': None, 'id': '494631739793342465', 'global_name': 'panghys', 'display_name_styles': None, 'display_name': 'panghys', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ae18d5a7c6692dadb77671278e296b44'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-08T11:31:42.225000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1422177582140493956', 'guild_id': '1414573912020484200'}}
[2025-10-04 12:33:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:33:34] [DEBUG   ] discord.client: Dispatching event typing
[2025-10-04 12:33:34] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-10-04 12:33:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 27, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-04T15:33:36.699000+00:00', 'pinned': False, 'nonce': '1424056874302439424', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-08T11:31:42.225000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1424056875007082628', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!h aaaaaaaaaaaaaaaaaaaaaaa', 'components': [], 'channel_type': 0, 'channel_id': '1422177582140493956', 'author': {'username': 'panghys', 'public_flags': 0, 'primary_guild': None, 'id': '494631739793342465', 'global_name': 'panghys', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ae18d5a7c6692dadb77671278e296b44'}, 'attachments': [], 'guild_id': '1414573912020484200'}}
[2025-10-04 12:33:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:33:36] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:33:36] [DEBUG   ] discord.client: Dispatching event command
[2025-10-04 12:33:37] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-10-04 12:33:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 1, 'delay': 0, 'ssrc': 84662}}.
[2025-10-04 12:33:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592017563.
[2025-10-04 12:33:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592017563}.
[2025-10-04 12:33:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592017563}
[2025-10-04 12:33:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592022564.
[2025-10-04 12:33:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592022564}.
[2025-10-04 12:33:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592022564}
[2025-10-04 12:33:43] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 84662}}.
[2025-10-04 12:33:43] [DEBUG   ] discord.player: Preparing to terminate ffmpeg process 26447.
[2025-10-04 12:33:43] [INFO    ] discord.player: ffmpeg process 26447 successfully terminated with return code of 0.
[2025-10-04 12:33:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592027565.
[2025-10-04 12:33:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592027565}.
[2025-10-04 12:33:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592027565}
[2025-10-04 12:33:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 28, 'op': 0, 'd': {'user_id': '494631739793342465', 'timestamp': 1759592028, 'member': {'user': {'username': 'panghys', 'public_flags': 0, 'primary_guild': None, 'id': '494631739793342465', 'global_name': 'panghys', 'display_name_styles': None, 'display_name': 'panghys', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ae18d5a7c6692dadb77671278e296b44'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-08T11:31:42.225000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1422177582140493956', 'guild_id': '1414573912020484200'}}
[2025-10-04 12:33:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:33:48] [DEBUG   ] discord.client: Dispatching event typing
[2025-10-04 12:33:48] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-10-04 12:33:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 29, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-04T15:33:49.813000+00:00', 'pinned': False, 'nonce': '1424056929411399680', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-08T11:31:42.225000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1424056930011316346', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!h ta weeenoo', 'components': [], 'channel_type': 0, 'channel_id': '1422177582140493956', 'author': {'username': 'panghys', 'public_flags': 0, 'primary_guild': None, 'id': '494631739793342465', 'global_name': 'panghys', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ae18d5a7c6692dadb77671278e296b44'}, 'attachments': [], 'guild_id': '1414573912020484200'}}
[2025-10-04 12:33:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:33:49] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:33:49] [DEBUG   ] discord.client: Dispatching event command
[2025-10-04 12:33:50] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-10-04 12:33:50] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 1, 'delay': 0, 'ssrc': 84662}}.
[2025-10-04 12:33:51] [DEBUG   ] discord.player: Preparing to terminate ffmpeg process 26495.
[2025-10-04 12:33:51] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 84662}}.
[2025-10-04 12:33:51] [INFO    ] discord.player: ffmpeg process 26495 successfully terminated with return code of 0.
[2025-10-04 12:33:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592032566.
[2025-10-04 12:33:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592032566}.
[2025-10-04 12:33:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592032566}
[2025-10-04 12:33:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592037567.
[2025-10-04 12:33:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592037567}.
[2025-10-04 12:33:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592037567}
[2025-10-04 12:34:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592042569.
[2025-10-04 12:34:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592042569}.
[2025-10-04 12:34:02] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592042569}
[2025-10-04 12:34:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592047569.
[2025-10-04 12:34:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592047569}.
[2025-10-04 12:34:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592047569}
[2025-10-04 12:34:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 29.
[2025-10-04 12:34:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-04 12:34:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592052570.
[2025-10-04 12:34:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592052570}.
[2025-10-04 12:34:12] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592052570}
[2025-10-04 12:34:17] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592057572.
[2025-10-04 12:34:17] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592057572}.
[2025-10-04 12:34:17] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592057572}
[2025-10-04 12:34:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592062573.
[2025-10-04 12:34:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592062573}.
[2025-10-04 12:34:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592062573}
[2025-10-04 12:34:27] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592067574.
[2025-10-04 12:34:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592067574}.
[2025-10-04 12:34:27] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592067574}
[2025-10-04 12:34:32] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592072575.
[2025-10-04 12:34:32] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592072575}.
[2025-10-04 12:34:32] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592072575}
[2025-10-04 12:34:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 30, 'op': 0, 'd': {'user_id': '494631739793342465', 'timestamp': 1759592075, 'member': {'user': {'username': 'panghys', 'public_flags': 0, 'primary_guild': None, 'id': '494631739793342465', 'global_name': 'panghys', 'display_name_styles': None, 'display_name': 'panghys', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ae18d5a7c6692dadb77671278e296b44'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-08T11:31:42.225000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1422177582140493956', 'guild_id': '1414573912020484200'}}
[2025-10-04 12:34:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:34:35] [DEBUG   ] discord.client: Dispatching event typing
[2025-10-04 12:34:35] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-10-04 12:34:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 31, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-04T15:34:36.399000+00:00', 'pinned': False, 'nonce': '1424057124819828736', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-08T11:31:42.225000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1424057125407297677', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!h semensemsen', 'components': [], 'channel_type': 0, 'channel_id': '1422177582140493956', 'author': {'username': 'panghys', 'public_flags': 0, 'primary_guild': None, 'id': '494631739793342465', 'global_name': 'panghys', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ae18d5a7c6692dadb77671278e296b44'}, 'attachments': [], 'guild_id': '1414573912020484200'}}
[2025-10-04 12:34:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:34:36] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:34:36] [DEBUG   ] discord.client: Dispatching event command
[2025-10-04 12:34:36] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-10-04 12:34:36] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 1, 'delay': 0, 'ssrc': 84662}}.
[2025-10-04 12:34:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592077576.
[2025-10-04 12:34:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592077576}.
[2025-10-04 12:34:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592077576}
[2025-10-04 12:34:38] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 84662}}.
[2025-10-04 12:34:38] [DEBUG   ] discord.player: Preparing to terminate ffmpeg process 26588.
[2025-10-04 12:34:38] [INFO    ] discord.player: ffmpeg process 26588 successfully terminated with return code of 0.
[2025-10-04 12:34:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592082578.
[2025-10-04 12:34:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592082578}.
[2025-10-04 12:34:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592082578}
[2025-10-04 12:34:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592087580.
[2025-10-04 12:34:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592087580}.
[2025-10-04 12:34:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592087580}
[2025-10-04 12:34:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 31.
[2025-10-04 12:34:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-04 12:34:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592092581.
[2025-10-04 12:34:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592092581}.
[2025-10-04 12:34:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592092581}
[2025-10-04 12:34:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 32, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-04T15:34:57.100000+00:00', 'pinned': False, 'nonce': '1424057211486732288', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-08T11:31:42.225000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1424057212233322770', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!salir', 'components': [], 'channel_type': 0, 'channel_id': '1422177582140493956', 'author': {'username': 'panghys', 'public_flags': 0, 'primary_guild': None, 'id': '494631739793342465', 'global_name': 'panghys', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ae18d5a7c6692dadb77671278e296b44'}, 'attachments': [], 'guild_id': '1414573912020484200'}}
[2025-10-04 12:34:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:34:57] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:34:57] [DEBUG   ] discord.client: Dispatching event command
[2025-10-04 12:34:57] [DEBUG   ] discord.gateway: Received WSMessage(type=<WSMsgType.CLOSING: 256>, data=None, extra=None)
[2025-10-04 12:34:57] [INFO    ] discord.voice_client: Disconnecting from voice normally, close code 1000.
[2025-10-04 12:34:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 84662}}.
[2025-10-04 12:34:57] [INFO    ] discord.voice_client: The voice handshake is being terminated for Channel ID 1414573912678862853 (Guild ID 1414573912020484200)
[2025-10-04 12:34:57] [DEBUG   ] discord.gateway: Updating our voice state to {'op': 4, 'd': {'guild_id': 1414573912020484200, 'channel_id': None, 'self_mute': False, 'self_deaf': False}}.
[2025-10-04 12:34:57] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-10-04 12:34:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 33, 'op': 0, 'd': {'member': {'user': {'username': 'bot-acus', 'public_flags': 0, 'primary_guild': None, 'id': '1421868753179644015', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0800', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'b95b9c23115e861a8cdb150d54b0caf9'}, 'roles': ['1421869904826470543'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-28T14:43:22.463000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '1421868753179644015', 'suppress': False, 'session_id': 'f3fafe3f3f48906a079e96996e01a2ab', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1414573912020484200', 'deaf': False, 'channel_id': None}}
[2025-10-04 12:34:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:34:57] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 34, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-04T15:34:59.989000+00:00', 'pinned': False, 'nonce': '1424057223155286016', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-08T11:31:42.225000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1424057224350797944', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!entrar', 'components': [], 'channel_type': 0, 'channel_id': '1422177582140493956', 'author': {'username': 'panghys', 'public_flags': 0, 'primary_guild': None, 'id': '494631739793342465', 'global_name': 'panghys', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ae18d5a7c6692dadb77671278e296b44'}, 'attachments': [], 'guild_id': '1414573912020484200'}}
[2025-10-04 12:35:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:35:00] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:35:00] [DEBUG   ] discord.client: Dispatching event command
[2025-10-04 12:35:00] [INFO    ] discord.voice_client: Connecting to voice...
[2025-10-04 12:35:00] [INFO    ] discord.voice_client: Starting voice handshake... (connection attempt 1)
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Updating our voice state to {'op': 4, 'd': {'guild_id': 1414573912020484200, 'channel_id': 1414573912678862853, 'self_mute': False, 'self_deaf': False}}.
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 35, 'op': 0, 'd': {'member': {'user': {'username': 'bot-acus', 'public_flags': 0, 'primary_guild': None, 'id': '1421868753179644015', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0800', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'b95b9c23115e861a8cdb150d54b0caf9'}, 'roles': ['1421869904826470543'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-28T14:43:22.463000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '1421868753179644015', 'suppress': False, 'session_id': 'f3fafe3f3f48906a079e96996e01a2ab', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1414573912020484200', 'deaf': False, 'channel_id': '1414573912678862853'}}
[2025-10-04 12:35:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:35:00] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_SERVER_UPDATE', 's': 36, 'op': 0, 'd': {'token': 'd91f232ac3e7e738', 'guild_id': '1414573912020484200', 'endpoint': 'santiago10006.discord.media:443'}}
[2025-10-04 12:35:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:35:00] [INFO    ] discord.voice_client: Voice handshake complete. Endpoint found santiago10006.discord.media
